SESSION_ID,politics,Harmed,Unnat,Friend,Duties,Rights,Group,Loyalty,Violence,Desires,Profiting,Decency,Unfair,Interests,Weak,Author,Uplifting,Rank,Emotionally,Traditions,Treated,Betray,Respect,Slap,Heritage,Chastity,Romantic,Revolting,Wellbeing,Compassion,Line,Kill,Grouploy,Govharm,Sexroles,Soldier,Sin,Justice,Wrongdisgust,Fairly,Kidrespect,education,income2,gender,Age,TerrorRev,BrotherRev
423161,0,5,5,3,5,5,5,4,5,4,2,3,4,5,5,5,5,3,5,5,4,5,5,5,5,5,2,5,3,4,5,5,2,6,4,5,4,5,5,5,5,5,,1,22,3,3
419357,0,4,3,3,3,5,2,4,5,3,2,4,4,2,4,3,3,2,4,3,4,3,3,,,,,,,,,,,,,,,,,,,6,,1,23,,
419134,0,6,4,6,5,6,5,5,6,6,5,6,6,6,6,6,6,5,6,6,6,6,6,6,6,3,3,6,3,5,5,6,4,6,6,6,5,6,4,6,6,6,,1,21,3,6
417372,0,5,5,3,4,5,4,4,4,3,4,5,5,4,4,3,3,2,5,2,3,4,4,3,2,1,1,2,4,4,1,2,2,5,2,1,4,4,4,3,5,7,1,1,23,3,6
418360,0,6,2,3,5,4,2,3,6,4,6,3,6,3,4,4,2,4,6,2,6,2,2,,,,,,,,,,,,,,,,,,,7,1,1,25,,
397813,0,5,4,5,6,6,6,5,5,5,5,5,5,6,6,6,6,2,2,3,2,4,5,,,,,,,,,,,,,,,,,,,7,2,-1,27,,
417349,0,6,1,4,2,6,5,3,6,4,3,2,5,3,2,4,3,3,3,2,4,3,2,4,1,4,4,1,1,5,6,5,1,2,2,1,1,4,4,3,4,7,2,-1,28,6,3
418475,0,6,3,6,5,6,5,5,6,3,4,5,6,4,6,6,5,3,6,5,5,3,4,,,,,,,,,,,,,,,,,,,7,2,1,24,,
395967,0,6,4,6,4,6,6,6,6,5,6,5,6,6,6,6,6,6,6,5,6,5,6,1,1,3,4,5,1,6,4,6,1,5,1,6,4,6,5,6,5,7,2,1,23,2,1
419412,0,4,5,3,5,5,4,4,6,3,2,5,4,5,4,4,4,2,2,2,2,4,4,5,4,3,4,2,4,3,4,1,3,5,2,1,3,5,1,3,5,7,4,1,28,3,5
422650,0,5,4,3,3,6,5,3,4,3,2,5,5,3,5,6,4,3,2,5,3,3,4,1,6,4,3,4,2,5,3,2,2,5,5,5,1,5,5,5,6,7,4,-1,22,5,5
395366,0,5,2,4,3,4,3,2,5,3,2,2,3,3,5,4,4,2,5,3,4,3,2,,,,,,,,,,,,,,,,,,,8,1,1,30,,
423020,0,4,3,2,2,6,2,3,4,2,5,4,6,5,5,5,5,2,5,2,5,3,3,,,,,,,,,,,,,,,,,,,8,2,1,24,,
419395,0,3,4,4,3,4,4,5,4,2,1,1,3,2,3,2,2,2,2,1,2,3,2,,,,,,,,,,,,,,,,,,,8,2,1,26,,
419005,0,6,3,4,5,5,5,4,5,5,4,4,5,3,4,4,4,4,4,3,4,3,3,,,,,,,,,,,,,,,,,,,8,2,1,39,,
420232,0,6,3,3,6,6,3,3,4,3,4,3,5,3,6,3,3,2,5,5,5,3,4,5,5,5,2,6,3,6,5,6,3,3,3,4,2,5,2,3,6,9,2,1,29,5,1
396385,0,5,5,6,4,5,6,6,6,3,4,4,6,4,4,5,4,4,5,4,4,5,4,,,,,,,,,,,,,,,,,,,9,,1,25,,
423079,0,6,4,3,4,4,3,3,5,4,4,3,4,4,5,4,4,3,5,3,2,3,4,6,5,6,2,2,1,5,5,2,4,5,3,4,4,6,2,5,6,12,4,-1,43,3,2
419556,0,5,5,5,4,5,5,5,5,5,5,5,5,4,4,5,4,4,4,3,3,5,3,4,4,2,2,4,5,5,4,2,3,6,4,6,3,3,4,2,4,12,5,-1,26,1,6
396448,0,6,3,3,5,6,4,3,6,4,5,3,6,5,5,4,4,5,5,3,6,4,5,6,4,6,1,3,2,5,6,5,2,4,1,2,4,6,2,6,5,12,5,1,57,4,1
422508,0,5,2,3,3,5,4,3,5,2,5,2,5,5,4,4,6,4,4,2,4,3,2,,,,,,,,,,,,,,,,,,,13,3,1,27,,
424179,0,6,3,2,4,4,4,5,3,2,3,3,4,4,3,4,3,1,2,2,4,3,3,4,3,4,4,4,1,6,6,5,4,4,5,5,1,6,3,6,5,14,,1,47,5,5
422804,0,4,4,5,4,4,3,4,3,4,4,3,4,4,3,4,3,3,4,3,4,3,4,6,5,2,3,5,3,5,4,6,3,5,2,6,5,5,5,5,6,3,,1,18,3,4
418387,0,6,5,2,5,6,4,5,6,3,2,5,4,5,5,6,3,1,3,3,5,5,6,,,,,,,,,,,,,,,,,,,3,,1,18,,
419509,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,1,4,4,4,2,4,5,4,1,6,3,5,5,6,5,4,,1,20,3,5
423024,0,6,6,6,4,4,2,4,6,4,3,2,3,2,4,3,4,1,6,4,5,4,3,6,5,4,4,6,4,3,5,6,3,3,4,5,3,5,4,4,5,4,1,1,34,2,3
396418,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,4,,-1,19,,
423489,0,6,6,5,4,5,3,5,6,6,6,4,3,5,6,4,5,5,5,2,6,6,4,5,4,5,1,3,2,5,6,6,6,5,3,1,2,5,3,5,6,4,,1,19,4,2
396349,0,6,5,5,6,6,6,6,6,6,5,6,6,6,6,6,6,1,6,4,4,6,5,,,,,,,,,,,,,,,,,,,4,,-1,20,,
398132,0,6,,,,,,,,,,,,,,,,,,,,,,1,5,6,3,3,4,5,5,6,2,6,1,5,2,6,3,6,5,5,1,1,42,3,6
422217,0,6,5,5,4,5,5,6,6,3,3,1,5,4,5,5,3,1,4,3,3,6,4,,,,,,,,,,,,,,,,,,,5,1,1,18,,
396808,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,5,1,1,29,,
396675,0,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,4,6,6,6,6,6,5,6,5,1,5,5,5,6,4,1,6,1,4,4,6,3,6,6,5,2,-1,25,6,2
419682,0,6,6,1,5,6,1,6,6,6,3,6,6,5,6,6,5,1,5,3,6,6,4,,,,,,,,,,,,,,,,,,,5,2,1,36,,
417000,0,6,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,,,,,,,,,,,,,,,,,,,5,3,-1,36,,
423399,0,6,6,6,4,6,6,5,6,3,6,6,5,6,6,3,5,2,6,2,6,4,4,6,4,6,5,5,6,4,5,6,1,6,4,5,1,6,5,5,5,5,3,1,46,4,1
418034,0,4,6,5,6,6,6,6,5,5,5,5,4,2,4,4,4,5,6,3,4,6,3,5,4,6,3,4,2,6,5,3,3,4,1,4,1,1,3,1,6,6,1,1,21,1,2
397136,0,6,6,6,6,6,3,6,6,4,3,6,4,4,6,4,6,1,6,6,6,6,6,,,,,,,,,,,,,,,,,,,6,2,1,46,,
399238,0,3,1,3,4,2,3,3,2,4,4,2,2,4,5,3,5,4,2,4,3,2,4,6,5,3,4,6,4,6,6,6,4,5,6,5,5,5,5,5,6,6,2,1,37,4,1
395737,0,1,3,3,3,3,4,1,3,3,4,2,3,4,3,3,2,1,5,2,2,3,2,6,2,3,4,1,1,4,2,2,1,3,1,3,1,5,1,6,4,6,,-1,22,6,3
395259,0,4,3,3,4,4,4,3,3,1,1,3,3,3,4,3,4,4,3,2,4,3,2,,,,,,,,,,,,,,,,,,,7,2,-1,29,,
419744,0,5,5,3,4,5,4,3,5,3,4,4,4,4,4,3,4,3,4,3,4,3,3,4,1,4,3,1,1,6,4,5,3,3,2,3,1,5,1,6,3,7,3,1,44,5,1
418709,0,4,6,4,6,5,5,6,5,6,5,5,6,5,4,5,5,,4,4,6,4,5,,,,,,,,,,,,,,,,,,,7,3,,28,,
416887,0,6,5,6,5,6,6,4,4,4,4,6,6,6,6,5,5,5,5,5,6,5,5,,,,,,,,,,,,,,,,,,,7,4,1,28,,
418823,0,5,5,6,3,4,5,4,5,4,3,4,2,4,4,3,4,4,4,3,5,4,4,6,4,4,4,2,4,3,5,6,3,4,4,5,3,5,3,5,6,7,4,-1,38,2,3
422124,0,4,5,6,3,3,6,5,3,4,5,2,4,3,5,5,2,3,5,4,5,5,3,6,5,4,4,2,6,4,5,2,4,6,4,5,1,6,3,6,5,7,4,1,27,4,2
396457,0,3,4,5,2,5,4,2,3,2,1,2,3,2,5,2,2,4,4,1,4,2,2,,,,,,,,,,,,,,,,,,,7,4,1,22,,
417071,0,5,3,4,3,6,3,3,5,2,2,2,5,2,4,4,2,2,4,2,5,2,4,,,,,,,,,,,,,,,,,,,7,5,-1,45,,
419943,0,6,2,5,5,6,4,5,6,6,3,2,6,3,5,6,6,1,3,2,6,5,1,2,5,1,2,2,2,5,6,6,4,6,1,1,1,6,1,3,1,7,5,1,57,1,2
395837,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,8,,-1,23,,
421563,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,22,,
397994,0,6,5,3,5,6,4,5,6,5,4,4,5,5,6,5,6,2,4,3,5,4,3,,,,,,,,,,,,,,,,,,,,4,1,15,,
419547,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,-1,22,,
424060,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,18,,
418571,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,19,,
418344,1,,,,,,,,,,,,,,,,,,,,,,,3,2,5,4,3,4,5,2,4,2,4,4,4,2,5,5,4,6,4,,1,18,3,3
423709,1,,,,,,,,,,,,,,,,,,,,,,,5,6,6,5,6,5,6,5,5,5,5,2,6,5,6,4,6,5,5,1,-1,22,2,2
416997,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,24,,
419282,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,22,,
421719,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,49,,
421728,1,,,,,,,,,,,,,,,,,,,,,,,5,6,5,3,3,4,4,4,5,3,5,4,4,4,5,4,4,5,5,2,1,20,3,4
399121,1,,,,,,,,,,,,,,,,,,,,,,,6,4,4,5,3,4,3,3,2,3,3,5,4,4,5,4,5,5,5,2,1,30,3,4
419810,1,,,,,,,,,,,,,,,,,,,,,,,4,3,1,1,2,4,3,5,1,1,3,6,1,1,1,1,1,1,5,2,-1,29,6,1
395293,1,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,5,6,3,1,1,5,6,4,6,6,5,6,6,5,2,1,25,2,5
423056,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,19,,
396845,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,28,,
396264,1,,,,,,,,,,,,,,,,,,,,,,,4,3,6,2,6,4,4,6,3,2,5,2,5,2,6,4,6,6,5,3,1,28,4,4
422917,1,,,,,,,,,,,,,,,,,,,,,,,5,6,6,6,5,3,5,6,6,3,4,6,3,3,4,5,5,4,5,3,1,21,4,2
418458,1,,,,,,,,,,,,,,,,,,,,,,,5,5,5,4,4,4,5,5,2,4,6,4,5,4,5,5,6,6,5,3,1,47,3,2
421115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,20,,
417369,1,,,,,,,,,,,,,,,,,,,,,,,6,6,6,4,1,4,6,2,5,2,6,6,6,5,6,2,6,6,5,3,1,27,3,3
396881,1,,,,,,,,,,,,,,,,,,,,,,,5,4,6,4,5,3,4,3,6,4,5,4,3,3,5,2,5,5,5,3,1,22,4,2
417377,1,,,,,,,,,,,,,,,,,,,,,,,3,2,5,1,5,2,4,5,1,1,1,2,6,1,5,1,1,5,5,4,-1,43,6,6
399217,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,-1,20,,
422552,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,41,,
396656,1,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,3,4,4,3,4,2,5,2,4,3,5,5,6,5,5,4,-1,24,4,2
397164,1,,,,,,,,,,,,,,,,,,,,,,,5,6,4,1,6,3,4,6,6,4,5,2,4,1,4,5,5,5,5,5,1,21,5,3
421197,1,,,,,,,,,,,,,,,,,,,,,,,3,5,4,6,5,2,5,5,2,5,4,5,5,4,6,5,6,6,5,5,1,22,1,1
395602,1,,,,,,,,,,,,,,,,,,,,,,,2,3,5,6,2,4,5,5,2,4,5,3,5,4,5,3,5,5,5,5,-1,23,2,2
397698,1,,,,,,,,,,,,,,,,,,,,,,,2,5,4,6,4,2,4,6,1,2,6,1,6,1,5,6,4,6,5,5,1,21,4,6
423798,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,21,,
399223,1,,,,,,,,,,,,,,,,,,,,,,,4,3,4,2,6,2,5,3,5,5,5,1,6,3,6,3,6,5,5,,-1,19,4,5
395781,1,,,,,,,,,,,,,,,,,,,,,,,4,2,6,6,6,6,6,2,5,1,6,6,6,6,5,5,6,6,6,,1,38,3,3
416978,1,,,,,,,,,,,,,,,,,,,,,,,4,6,6,4,5,3,4,6,6,1,5,4,5,3,5,5,6,6,6,1,1,21,3,4
423992,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,-1,24,,
396041,1,,,,,,,,,,,,,,,,,,,,,,,6,5,5,3,5,5,5,5,5,3,5,2,6,2,5,5,6,6,6,2,-1,43,3,2
419387,1,,,,,,,,,,,,,,,,,,,,,,,3,3,5,5,6,5,6,1,2,1,6,6,3,2,6,6,5,2,6,2,-1,23,4,5
421077,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,-1,23,,
420513,1,,,,,,,,,,,,,,,,,,,,,,,5,5,5,6,2,5,5,5,2,1,5,5,3,1,3,4,5,6,7,2,-1,60,1,6
416876,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,1,27,,
395995,1,,,,,,,,,,,,,,,,,,,,,,,6,4,4,4,4,1,4,1,4,2,3,4,2,1,5,2,6,4,7,2,-1,50,3,2
423053,1,,,,,,,,,,,,,,,,,,,,,,,5,5,5,3,2,3,2,5,1,2,2,5,6,1,2,4,3,6,7,3,1,31,2,2
423984,1,,,,,,,,,,,,,,,,,,,,,,,6,5,4,2,2,3,4,5,4,2,5,3,5,4,5,1,5,6,7,3,-1,28,6,2
423855,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,1,27,,
395405,1,,,,,,,,,,,,,,,,,,,,,,,5,2,1,3,2,2,4,4,2,1,4,2,2,1,5,2,5,3,7,3,1,37,3,3
422904,1,,,,,,,,,,,,,,,,,,,,,,,4,4,5,5,4,5,5,6,5,2,4,2,3,4,4,3,5,6,7,4,1,39,1,3
422840,1,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,5,1,6,5,6,2,6,2,2,5,6,5,6,5,7,4,1,23,5,3
396988,1,,,,,,,,,,,,,,,,,,,,,,,4,5,6,4,5,5,5,5,3,3,6,4,5,5,5,4,6,6,7,4,1,27,3,1
421404,1,,,,,,,,,,,,,,,,,,,,,,,4,3,5,5,5,4,5,4,2,4,3,4,5,2,5,5,5,4,7,4,-1,25,3,2
396445,1,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,1,3,6,4,1,3,3,1,5,1,6,1,6,6,7,4,1,33,3,4
396605,1,,,,,,,,,,,,,,,,,,,,,,,4,3,3,2,3,6,1,5,3,1,5,3,3,3,2,3,3,4,7,4,-1,22,5,1
396375,1,,,,,,,,,,,,,,,,,,,,,,,4,2,1,4,1,4,2,3,1,4,6,4,5,1,5,1,6,6,7,4,-1,26,3,6
395289,1,,,,,,,,,,,,,,,,,,,,,,,5,4,4,2,4,6,3,5,1,5,4,2,6,3,4,2,3,5,7,5,-1,23,1,2
418915,1,,,,,,,,,,,,,,,,,,,,,,,5,3,5,2,4,2,5,4,5,2,3,4,5,2,5,4,4,4,7,5,-1,32,4,2
421623,1,,,,,,,,,,,,,,,,,,,,,,,5,6,6,5,6,6,5,6,1,3,3,5,4,5,5,5,4,6,8,1,-1,29,1,1
421577,1,,,,,,,,,,,,,,,,,,,,,,,5,6,6,4,6,6,5,5,1,3,4,5,5,4,5,4,1,6,8,1,1,29,2,1
396216,1,,,,,,,,,,,,,,,,,,,,,,,6,4,2,3,3,3,4,4,4,5,4,3,6,2,4,2,4,6,8,1,1,23,4,5
396432,1,,,,,,,,,,,,,,,,,,,,,,,4,6,5,4,3,3,5,6,4,2,6,1,6,3,6,3,6,6,8,2,1,25,3,3
395664,1,,,,,,,,,,,,,,,,,,,,,,,6,5,1,4,6,5,5,6,5,3,1,4,4,1,5,5,5,4,8,3,1,48,1,3
421475,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,-1,52,,
397429,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,1,23,,
396972,1,,,,,,,,,,,,,,,,,,,,,,,4,5,4,2,3,5,6,1,1,1,6,4,4,4,4,3,3,5,9,3,1,33,1,4
418149,1,,,,,,,,,,,,,,,,,,,,,,,1,5,5,4,5,4,4,,6,2,5,4,6,4,6,4,4,6,9,3,-1,74,3,1
395714,1,,,,,,,,,,,,,,,,,,,,,,,4,5,6,4,5,6,5,4,1,4,6,5,1,1,5,1,5,6,9,3,-1,34,2,3
395769,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,-1,32,,
397763,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,-1,55,,
420751,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,-1,32,,
424031,1,,,,,,,,,,,,,,,,,,,,,,,3,5,5,5,4,4,2,5,1,2,3,2,4,2,2,3,2,5,9,5,-1,53,1,3
417370,1,,,,,,,,,,,,,,,,,,,,,,,4,6,6,6,6,6,6,6,2,5,6,2,5,1,6,6,6,6,9,,-1,45,2,1
419398,1,,,,,,,,,,,,,,,,,,,,,,,4,4,5,3,3,4,5,4,5,3,4,2,5,4,3,3,3,5,10,4,1,39,3,1
421413,1,,,,,,,,,,,,,,,,,,,,,,,6,4,6,6,5,4,6,4,1,2,6,6,2,3,4,5,4,3,10,5,1,32,4,6
397672,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,-1,40,,
423559,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,1,51,,
397444,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,-1,31,,
418067,1,3,3,5,4,4,4,5,4,3,5,4,4,2,3,3,3,4,4,3,4,4,3,2,5,5,3,3,6,2,2,1,2,3,4,3,2,5,4,2,4,2,5,-1,19,1,2
416811,1,2,2,3,5,5,3,4,4,3,2,3,5,2,3,3,3,1,4,2,5,2,6,,,,,,,,,,,,,,,,,,,3,,-1,17,,
398208,1,6,3,4,3,5,3,6,6,4,5,3,4,5,6,4,4,3,3,3,5,5,4,5,4,2,1,4,2,6,2,6,4,5,2,5,2,4,3,5,5,3,,1,18,4,4
419279,1,5,3,6,4,6,1,4,4,4,1,4,4,2,4,6,2,1,5,4,5,1,4,,,,,,,,,,,,,,,,,,,3,,-1,16,,
418598,1,6,5,3,5,6,3,5,6,5,2,5,5,3,4,4,4,2,5,5,5,5,5,,,,,,,,,,,,,,,,,,,4,,1,19,,
396001,1,3,2,2,1,5,3,2,6,2,1,4,5,2,5,3,6,1,6,1,4,5,3,3,4,5,2,5,3,6,2,3,1,6,1,2,2,5,4,2,6,4,2,1,16,2,6
422070,1,5,4,4,4,4,3,5,6,3,2,5,5,5,3,5,3,2,4,4,4,3,4,,,,,,,,,,,,,,,,,,,4,2,-1,42,,
422949,1,4,4,3,5,3,4,5,3,6,3,3,4,2,3,5,2,2,2,5,3,5,5,,,,,,,,,,,,,,,,,,,4,4,-1,41,,
419417,1,6,6,1,5,3,4,4,4,2,3,3,3,3,4,4,3,2,4,3,3,5,3,4,4,5,2,5,4,4,3,5,3,5,3,5,1,4,4,3,6,4,,1,19,3,5
398643,1,4,3,6,5,4,4,5,3,4,3,6,5,5,4,4,5,1,4,3,3,3,4,2,3,5,6,6,3,5,6,1,3,4,4,4,4,5,4,4,5,4,,-1,19,2,6
398031,1,6,3,1,6,6,3,3,6,4,1,3,6,4,5,6,4,1,2,3,5,3,3,2,6,4,5,4,1,5,5,5,1,2,2,3,1,6,5,6,6,5,1,-1,44,6,1
395940,1,6,5,1,4,5,3,3,6,6,5,3,5,4,5,6,5,3,2,4,5,3,5,2,6,6,2,2,2,6,6,2,2,6,1,5,1,6,5,6,6,5,1,-1,42,3,2
418478,1,5,4,6,5,4,6,5,3,3,3,4,3,4,2,4,5,1,5,1,3,5,6,5,3,6,5,5,4,5,4,4,3,5,4,5,4,5,6,5,6,5,1,-1,22,4,6
418005,1,5,5,5,6,6,5,6,4,4,6,6,5,5,5,4,6,3,5,5,6,5,5,,,,,,,,,,,,,,,,,,,5,1,1,21,,
398012,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1,1,,,,,,,,,,,,,,,,,,,5,2,-1,46,,
423586,1,6,3,3,3,5,5,4,6,4,3,3,4,2,5,6,4,3,5,3,4,3,3,5,2,5,2,2,3,4,6,6,3,5,4,5,2,6,2,5,6,5,2,1,31,2,1
417656,1,6,6,3,4,6,6,6,6,5,6,5,6,6,6,6,6,2,6,4,5,6,6,5,5,6,1,5,5,5,6,6,5,5,5,6,1,3,5,3,6,5,2,1,37,2,3
397348,1,4,2,3,3,3,3,4,3,2,3,4,4,3,4,4,4,2,5,2,3,3,5,,,,,,,,,,,,,,,,,,,5,2,-1,21,,
418489,1,4,4,1,4,5,4,3,6,6,2,5,5,4,5,5,6,1,4,4,4,4,5,,,,,,,,,,,,,,,,,,,5,2,-1,44,,
422331,1,6,6,2,4,5,1,4,6,3,4,4,5,4,3,4,4,2,4,2,4,3,4,6,5,5,5,4,4,5,5,5,4,6,5,5,3,5,6,5,5,5,3,1,20,1,4
423740,1,6,4,6,4,6,4,4,6,3,1,4,6,4,4,3,4,1,5,3,5,5,5,,,,,,,,,,,,,,,,,,,5,3,1,29,,
421216,1,6,4,5,4,4,4,3,5,4,3,2,5,4,4,5,3,2,4,4,5,4,3,2,4,3,5,2,3,5,5,5,3,4,5,6,1,6,2,6,5,5,3,1,59,1,3
422870,1,3,3,1,6,6,1,3,6,6,4,4,4,4,4,4,4,1,6,6,6,2,6,,,,,,,,,,,,,,,,,,,5,3,1,31,,
422827,1,6,1,4,4,4,2,6,3,1,5,6,5,5,4,6,4,4,4,5,3,6,6,6,6,5,4,3,2,4,3,5,3,5,6,6,6,6,6,6,4,5,4,-1,21,3,6
419690,1,4,2,2,5,4,5,2,4,4,2,2,5,5,2,5,4,1,5,2,4,2,4,6,2,2,3,4,4,4,4,6,2,6,1,2,2,4,1,4,4,5,4,1,38,1,1
419821,1,5,4,3,3,5,4,5,6,6,5,4,5,4,5,4,4,2,4,5,5,4,5,5,4,5,3,5,3,5,4,4,4,4,4,4,5,5,4,4,5,5,4,1,37,4,1
419786,1,6,3,4,5,5,3,3,6,5,4,3,5,3,4,4,5,2,5,3,4,3,3,,,,,,,,,,,,,,,,,,,5,4,-1,50,,
418003,1,4,2,1,6,5,1,2,5,1,1,6,5,3,6,6,1,5,1,5,5,3,6,2,4,4,5,3,4,2,2,2,4,5,5,5,3,2,2,4,6,5,4,-1,21,2,1
422987,1,4,5,6,4,6,5,4,6,5,6,6,6,5,4,6,5,5,5,5,6,5,5,,,,,,,,,,,,,,,,,,,5,5,-1,20,,
419231,1,5,4,3,4,6,5,3,5,6,1,5,5,5,5,6,6,5,5,4,3,4,4,5,3,3,2,2,2,5,4,1,2,6,2,3,2,4,3,6,5,5,5,-1,63,2,1
418470,1,6,3,3,5,6,4,4,6,4,4,4,5,4,6,5,5,2,4,3,4,3,3,3,4,6,2,3,3,6,2,4,4,5,4,5,3,6,3,5,5,5,5,1,22,3,4
423351,1,6,5,2,5,6,5,4,6,4,5,2,5,4,4,3,4,4,3,3,3,3,3,,,,,,,,,,,,,,,,,,,5,,-1,19,,
418025,1,6,6,4,6,3,4,5,5,6,6,6,4,4,6,1,4,3,3,4,5,4,4,,,,,,,,,,,,,,,,,,,5,,-1,20,,
396875,1,6,2,4,5,3,4,5,3,3,5,3,3,4,2,4,2,4,2,2,3,4,4,,,,,,,,,,,,,,,,,,,6,,1,21,,
396424,1,3,1,5,4,3,5,1,,,,,,,,,,,,,,,,2,6,5,1,4,1,5,4,1,5,6,6,5,3,6,5,6,6,6,1,-1,29,4,4
419816,1,6,6,1,6,6,6,5,5,5,1,6,6,1,6,6,2,1,6,3,6,6,6,6,2,6,1,6,2,6,6,1,1,6,2,3,1,5,6,6,6,6,2,1,41,2,2
396885,1,5,5,6,6,4,3,3,5,6,4,5,2,3,5,5,4,5,2,4,2,5,5,,,,,,,,,,,,,,,,,,,6,2,-1,28,,
398809,1,6,6,5,6,6,5,5,5,5,4,5,5,4,5,5,5,3,2,2,4,2,5,3,4,6,6,4,4,6,5,4,4,6,4,6,5,6,5,6,6,6,2,1,47,3,3
421512,1,4,3,3,5,5,3,3,5,4,3,3,6,3,4,6,4,5,3,4,6,4,6,5,5,6,5,5,5,5,5,1,4,5,4,6,4,6,4,6,6,6,3,-1,27,2,3
395587,1,4,1,5,4,6,6,5,6,3,3,4,4,5,6,5,5,5,4,2,4,3,5,2,4,6,5,1,1,5,1,1,2,6,6,5,1,4,6,5,6,6,3,-1,25,3,1
422785,1,6,5,3,4,5,3,4,6,1,1,4,4,4,6,4,5,1,3,3,4,3,4,6,4,,5,4,3,5,4,3,4,4,2,5,1,5,4,5,6,6,4,1,52,4,3
397901,1,6,4,3,5,6,1,4,6,6,5,6,6,6,6,4,5,1,6,4,6,6,6,4,4,6,6,6,2,4,6,6,5,6,3,6,2,6,4,6,6,6,5,-1,48,3,6
419089,1,6,4,3,4,4,2,4,5,3,4,3,4,3,4,1,4,1,4,2,4,2,6,5,5,6,5,6,4,4,4,3,1,6,5,4,4,4,4,3,6,7,,-1,26,3,1
396171,1,4,3,6,3,4,5,3,5,4,3,5,4,3,4,4,2,4,2,2,3,3,5,6,4,6,5,2,2,3,3,3,3,5,1,4,5,6,6,4,6,7,2,-1,31,2,1
397590,1,5,5,6,6,4,1,5,3,5,3,6,6,4,4,5,5,1,4,4,4,4,4,4,4,5,2,2,6,3,2,2,1,4,3,6,1,5,5,5,6,7,2,-1,29,1,3
417364,1,5,2,2,4,5,4,4,5,4,4,5,5,5,5,5,3,1,6,2,4,3,3,6,3,4,4,4,3,4,4,5,2,4,4,1,1,4,1,3,5,7,2,1,23,3,3
420151,1,5,2,2,3,6,2,3,4,2,2,1,4,2,2,4,2,2,2,2,4,2,1,3,5,2,5,1,3,2,6,1,3,1,2,5,1,4,1,4,4,7,2,-1,42,5,2
420591,1,6,3,3,5,6,5,3,6,3,4,2,5,4,3,3,3,3,4,4,4,3,6,3,4,4,6,4,5,4,6,1,4,4,4,5,1,3,3,4,6,7,3,-1,32,3,1
