id,cards,ballots,racepledge,talkradio,familyshun,flagburn,parentcurse,handgesture,rottentomato,soulsell,molesterblood,stageanimal,icebath,idiotsign,headache,dogkick,overweight,palm,ideo7,age,education,gender,state,income,religion
170,3.0,7.0,8.0,2.0,7.0,2.0,6.0,7.0,1.0,8.0,1.0,5.0,5.0,4.0,5.0,8.0,6.0,8.0,2.0,24,12,1,33,7,3.0
171,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,64,12,2,72,12,3.0
172,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,3.0,6.0,6.0,5.0,6.0,8.0,7.0,8.0,4.0,68,6,2,74,17,5.0
173,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,3.0,42,12,2,31,13,3.0
174,4.0,5.0,8.0,3.0,7.0,5.0,5.0,6.0,8.0,3.0,1.0,6.0,6.0,5.0,5.0,8.0,7.0,8.0,2.0,32,14,1,63,16,5.0
175,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,4.0,26,12,2,42,12,2.0
176,7.0,8.0,8.0,7.0,8.0,4.0,8.0,4.0,8.0,8.0,7.0,8.0,7.0,4.0,5.0,8.0,8.0,8.0,3.0,61,10,1,46,6,4.0
177,8.0,8.0,8.0,8.0,6.0,8.0,6.0,1.0,1.0,8.0,1.0,8.0,5.0,6.0,8.0,8.0,8.0,8.0,3.0,60,10,1,31,7,5.0
178,8.0,8.0,8.0,3.0,7.0,3.0,5.0,3.0,8.0,2.0,1.0,7.0,5.0,4.0,5.0,8.0,4.0,8.0,2.0,67,14,1,59,14,5.0
179,,,,,,,,,,,,,,,,,,,3.0,74,9,1,41,18,3.0
180,8.0,8.0,8.0,1.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,54,14,1,41,17,2.0
181,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,85,13,1,74,16,2.0
182,3.0,5.0,4.0,4.0,8.0,4.0,5.0,4.0,4.0,8.0,1.0,6.0,4.0,5.0,5.0,7.0,5.0,4.0,3.0,56,10,1,22,17,5.0
183,7.0,5.0,8.0,6.0,7.0,6.0,8.0,6.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,6.0,8.0,5.0,56,8,2,71,7,5.0
184,8.0,7.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,5.0,36,10,2,34,7,3.0
185,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,62,9,2,16,10,3.0
186,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,4.0,8.0,8.0,8.0,8.0,4.0,53,13,2,34,16,1.0
187,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,6.0,8.0,8.0,8.0,6.0,19,3,1,86,14,2.0
188,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,33,9,1,73,4,1.0
189,5.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,5.0,8.0,7.0,5.0,8.0,8.0,8.0,8.0,4.0,45,11,2,44,16,1.0
190,8.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,1.0,8.0,1.0,8.0,4.0,1.0,6.0,8.0,8.0,8.0,4.0,59,13,1,62,15,5.0
191,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,83,13,2,59,19,2.0
192,8.0,8.0,7.0,8.0,8.0,7.0,8.0,1.0,1.0,8.0,5.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,4.0,66,14,2,56,16,2.0
193,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,7.0,4.0,8.0,6.0,8.0,8.0,8.0,2.0,25,13,2,34,14,2.0
194,4.0,5.0,8.0,3.0,8.0,4.0,6.0,5.0,4.0,4.0,4.0,6.0,4.0,4.0,7.0,8.0,5.0,8.0,2.0,19,10,1,22,19,5.0
195,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,69,9,1,14,10,2.0
196,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,4.0,42,12,2,21,16,2.0
197,7.0,8.0,8.0,5.0,7.0,7.0,8.0,7.0,8.0,6.0,6.0,7.0,4.0,6.0,6.0,8.0,8.0,8.0,1.0,40,13,2,72,9,5.0
198,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,6.0,8.0,1.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,67,12,1,92,14,3.0
199,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,4.0,63,10,1,74,5,5.0
200,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,69,9,1,22,14,2.0
201,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,55,9,2,35,13,2.0
202,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,2.0,61,10,1,21,16,4.0
203,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,53,9,1,59,11,3.0
204,7.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,8.0,1.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,2.0,72,9,2,93,12,4.0
205,4.0,4.0,4.0,4.0,4.0,4.0,8.0,4.0,8.0,8.0,4.0,8.0,8.0,4.0,8.0,8.0,8.0,4.0,6.0,57,12,2,42,5,1.0
206,6.0,6.0,7.0,6.0,7.0,3.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,5.0,7.0,7.0,7.0,7.0,6.0,61,10,1,33,6,1.0
207,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,65,9,1,55,4,3.0
208,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,4.0,65,11,1,58,11,3.0
209,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,7.0,7.0,5.0,8.0,8.0,8.0,8.0,4.0,72,9,2,41,12,3.0
210,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,20,9,1,52,16,4.0
211,8.0,8.0,8.0,8.0,8.0,2.0,8.0,8.0,5.0,1.0,1.0,6.0,5.0,5.0,4.0,8.0,8.0,8.0,2.0,19,10,1,92,17,5.0
212,8.0,,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,,8.0,8.0,4.0,68,11,2,59,16,2.0
213,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,1.0,7.0,,6.0,5.0,8.0,8.0,8.0,8.0,6.0,43,11,2,15,13,5.0
214,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,2.0,73,8,2,58,8,2.0
216,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,63,12,2,74,17,3.0
217,1.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,1.0,8.0,1.0,5.0,4.0,5.0,8.0,8.0,1.0,8.0,3.0,57,11,1,93,19,4.0
218,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,73,9,2,57,9,2.0
219,6.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,6.0,4.0,18,7,2,73,16,3.0
220,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,68,10,2,74,15,2.0
221,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,75,14,2,84,18,
222,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,1.0,3.0,8.0,4.0,8.0,6.0,8.0,8.0,8.0,6.0,84,12,1,86,16,5.0
223,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,1.0,8.0,8.0,8.0,8.0,7.0,62,9,1,23,3,5.0
224,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,18,7,2,93,9,2.0
225,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,66,9,1,31,9,3.0
226,8.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,5.0,6.0,8.0,8.0,8.0,8.0,6.0,22,11,1,35,10,1.0
228,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,7.0,7.0,1.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,4.0,59,9,1,41,14,
229,5.0,7.0,7.0,8.0,7.0,6.0,8.0,5.0,1.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,3.0,7.0,5.0,67,11,1,21,19,3.0
230,4.0,8.0,7.0,4.0,8.0,4.0,5.0,4.0,5.0,4.0,2.0,7.0,5.0,5.0,7.0,8.0,4.0,7.0,2.0,28,12,1,93,15,3.0
231,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,53,13,1,88,15,5.0
232,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,65,13,1,57,18,3.0
233,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,4.0,25,9,1,54,14,4.0
234,6.0,8.0,7.0,7.0,7.0,6.0,8.0,4.0,1.0,4.0,1.0,4.0,4.0,5.0,6.0,8.0,4.0,7.0,6.0,27,9,1,56,16,1.0
235,3.0,6.0,7.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,8.0,4.0,7.0,2.0,28,12,1,33,2,5.0
236,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,81,8,1,64,11,2.0
237,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,7.0,7.0,8.0,8.0,8.0,4.0,56,12,2,16,14,5.0
238,6.0,8.0,8.0,6.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,6.0,5.0,5.0,6.0,8.0,5.0,8.0,4.0,52,9,1,93,11,3.0
239,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,54,9,1,43,3,1.0
240,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,81,9,2,35,9,2.0
241,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,48,10,2,34,11,2.0
242,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,4.0,69,10,1,62,4,2.0
243,5.0,5.0,4.0,6.0,5.0,6.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,31,13,1,14,17,2.0
245,5.0,7.0,8.0,8.0,8.0,8.0,8.0,3.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,64,11,1,93,15,3.0
246,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,76,10,2,93,12,5.0
247,8.0,4.0,1.0,1.0,6.0,1.0,5.0,4.0,7.0,8.0,1.0,2.0,3.0,4.0,5.0,4.0,3.0,1.0,3.0,27,12,1,84,19,2.0
248,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,8.0,8.0,7.0,3.0,39,14,2,54,18,3.0
249,4.0,6.0,7.0,4.0,8.0,4.0,5.0,3.0,3.0,6.0,6.0,5.0,4.0,4.0,5.0,7.0,7.0,7.0,3.0,29,13,2,56,14,5.0
250,5.0,8.0,8.0,6.0,8.0,4.0,7.0,6.0,7.0,8.0,1.0,5.0,4.0,5.0,5.0,8.0,5.0,8.0,5.0,30,12,2,52,18,2.0
251,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,5.0,60,12,1,21,3,2.0
252,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,73,11,2,35,16,2.0
253,7.0,8.0,8.0,8.0,7.0,8.0,1.0,2.0,4.0,2.0,4.0,5.0,5.0,8.0,5.0,8.0,4.0,8.0,4.0,31,14,1,33,14,
254,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,,8.0,8.0,8.0,4.0,60,9,2,23,8,3.0
255,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,4.0,64,11,2,54,16,3.0
256,7.0,8.0,6.0,5.0,8.0,7.0,8.0,1.0,5.0,8.0,8.0,7.0,5.0,8.0,7.0,8.0,8.0,6.0,5.0,49,10,2,14,15,2.0
257,6.0,8.0,8.0,6.0,8.0,7.0,8.0,7.0,6.0,8.0,1.0,8.0,3.0,7.0,5.0,4.0,8.0,8.0,6.0,41,14,1,72,19,3.0
258,4.0,8.0,8.0,4.0,8.0,7.0,4.0,6.0,4.0,8.0,3.0,7.0,4.0,8.0,7.0,8.0,4.0,8.0,3.0,23,12,1,21,19,3.0
259,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,4.0,58,10,1,63,17,5.0
260,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,5.0,8.0,5.0,7.0,4.0,7.0,7.0,8.0,8.0,8.0,4.0,46,9,1,91,13,2.0
261,7.0,8.0,1.0,8.0,7.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,5.0,7.0,5.0,6.0,1.0,5.0,58,9,2,93,10,3.0
262,6.0,7.0,8.0,8.0,8.0,7.0,8.0,3.0,1.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,8.0,4.0,46,9,1,52,13,5.0
263,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,5.0,62,11,1,86,16,2.0
264,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,4.0,54,12,2,93,15,1.0
265,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,4.0,6.0,8.0,8.0,8.0,8.0,5.0,63,12,1,21,14,5.0
266,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,1.0,8.0,1.0,5.0,7.0,6.0,8.0,8.0,8.0,8.0,5.0,57,10,1,11,19,4.0
267,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,6.0,8.0,1.0,8.0,3.0,8.0,7.0,8.0,8.0,8.0,2.0,53,12,2,31,7,
268,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,4.0,4.0,8.0,8.0,8.0,8.0,4.0,57,9,2,74,12,2.0
269,8.0,8.0,8.0,5.0,8.0,7.0,8.0,8.0,5.0,8.0,1.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,4.0,19,9,1,84,13,5.0
270,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,5.0,63,12,1,74,19,5.0
271,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,4.0,38,9,1,21,4,3.0
272,8.0,,8.0,8.0,1.0,,,,,,7.0,,,,,,,8.0,4.0,35,1,2,32,1,3.0
273,4.0,7.0,8.0,5.0,8.0,1.0,8.0,5.0,3.0,1.0,2.0,4.0,2.0,6.0,7.0,6.0,6.0,8.0,2.0,79,13,1,59,16,
274,8.0,8.0,8.0,6.0,8.0,1.0,8.0,8.0,1.0,7.0,1.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,4.0,59,9,1,46,19,2.0
275,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,6.0,6.0,8.0,7.0,8.0,6.0,51,14,1,59,16,1.0
276,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,4.0,54,9,1,57,3,1.0
277,7.0,8.0,8.0,8.0,8.0,7.0,8.0,5.0,3.0,8.0,3.0,6.0,5.0,6.0,6.0,8.0,5.0,8.0,4.0,36,12,1,61,16,5.0
278,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,69,7,1,73,12,2.0
279,1.0,8.0,8.0,4.0,8.0,8.0,1.0,7.0,5.0,4.0,1.0,6.0,4.0,6.0,4.0,8.0,8.0,8.0,6.0,49,9,2,93,17,3.0
280,7.0,4.0,8.0,5.0,7.0,7.0,8.0,1.0,8.0,8.0,8.0,5.0,5.0,5.0,7.0,8.0,8.0,8.0,4.0,41,9,1,62,10,3.0
281,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,57,9,1,71,8,5.0
282,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,7.0,8.0,8.0,8.0,8.0,6.0,50,13,1,21,17,5.0
284,8.0,7.0,8.0,3.0,7.0,8.0,5.0,4.0,1.0,8.0,8.0,8.0,8.0,4.0,7.0,8.0,8.0,8.0,6.0,26,12,2,74,19,2.0
285,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,66,10,2,72,7,2.0
286,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,7.0,49,12,1,42,17,1.0
287,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,6.0,53,12,1,32,15,3.0
288,7.0,8.0,8.0,5.0,8.0,4.0,8.0,1.0,4.0,6.0,8.0,7.0,4.0,6.0,5.0,8.0,5.0,8.0,3.0,39,12,1,33,19,5.0
289,5.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,23,10,2,23,6,1.0
290,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,6.0,8.0,5.0,8.0,8.0,8.0,3.0,76,10,2,21,12,2.0
291,6.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,4.0,7.0,1.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,2.0,30,10,2,58,4,5.0
292,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,57,13,1,54,19,5.0
293,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,1.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,60,9,1,34,3,2.0
294,8.0,8.0,8.0,8.0,8.0,5.0,1.0,3.0,8.0,2.0,5.0,8.0,8.0,6.0,7.0,8.0,8.0,8.0,3.0,70,13,1,93,17,2.0
295,6.0,8.0,8.0,6.0,8.0,5.0,8.0,6.0,4.0,8.0,8.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,3.0,22,12,2,72,17,3.0
296,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,8.0,1.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,64,9,1,31,10,2.0
297,8.0,8.0,8.0,2.0,8.0,5.0,8.0,3.0,3.0,1.0,5.0,7.0,4.0,5.0,8.0,8.0,8.0,8.0,5.0,28,12,2,52,15,2.0
298,5.0,8.0,8.0,1.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,6.0,5.0,5.0,8.0,8.0,6.0,8.0,4.0,39,10,1,74,15,3.0
299,3.0,6.0,8.0,4.0,6.0,8.0,1.0,1.0,1.0,8.0,8.0,8.0,1.0,6.0,6.0,8.0,1.0,8.0,5.0,26,14,1,59,13,3.0
300,8.0,8.0,,8.0,8.0,8.0,8.0,,8.0,8.0,1.0,8.0,7.0,8.0,,8.0,,,4.0,28,9,1,74,14,5.0
301,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,3.0,8.0,6.0,8.0,8.0,8.0,2.0,8.0,3.0,74,9,1,35,12,3.0
302,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,6.0,8.0,8.0,8.0,3.0,55,12,2,93,16,
303,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,44,13,2,34,18,2.0
304,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,4.0,8.0,1.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,5.0,47,10,2,59,13,4.0
305,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,72,12,1,71,12,4.0
306,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,5.0,7.0,8.0,7.0,5.0,8.0,5.0,59,9,1,74,9,2.0
307,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,7.0,5.0,8.0,8.0,8.0,8.0,5.0,65,9,2,93,12,2.0
308,8.0,8.0,8.0,8.0,1.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,1.0,1.0,7.0,8.0,6.0,62,9,2,62,12,1.0
309,7.0,5.0,7.0,5.0,6.0,8.0,6.0,8.0,5.0,8.0,8.0,8.0,6.0,4.0,7.0,8.0,6.0,7.0,4.0,33,12,2,21,19,3.0
310,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,55,9,2,23,13,3.0
311,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,42,12,1,74,15,2.0
312,6.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,68,12,1,91,18,3.0
313,8.0,8.0,8.0,1.0,4.0,8.0,3.0,1.0,4.0,4.0,4.0,5.0,1.0,4.0,5.0,8.0,8.0,8.0,3.0,44,12,2,33,17,3.0
314,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,6.0,51,12,1,62,14,3.0
316,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,60,9,2,34,7,2.0
317,8.0,8.0,8.0,8.0,7.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,6.0,53,12,1,83,17,3.0
318,5.0,8.0,8.0,1.0,8.0,8.0,8.0,5.0,3.0,8.0,8.0,8.0,4.0,5.0,5.0,8.0,8.0,8.0,5.0,22,10,2,34,14,3.0
319,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,73,14,1,51,14,2.0
320,7.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,1.0,8.0,4.0,8.0,8.0,8.0,8.0,7.0,3.0,38,13,1,14,16,5.0
321,6.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,1.0,7.0,6.0,8.0,7.0,6.0,7.0,8.0,8.0,8.0,4.0,43,14,1,61,16,2.0
322,1.0,1.0,7.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,7.0,1.0,7.0,8.0,8.0,7.0,7.0,46,9,1,71,6,1.0
323,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,3.0,54,10,2,62,2,
324,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,77,10,2,56,19,2.0
325,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,56,13,2,23,13,3.0
326,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,5.0,8.0,8.0,8.0,4.0,7.0,8.0,8.0,8.0,8.0,3.0,56,13,1,34,17,3.0
